studyName,"Datetime GMT","Latitude dec. deg. (º)","Longitude dec. deg. (º)","Depth (m)","Phosphate (µmol/L)","Silicate (µmol/L)","Nitrite and Nitrate (µmol/L)"
PAL1617,"2017-02-02 08:38:00",-64.8138333,-64.04166667,50,1.56,62.64,23.72
PAL1617,"2017-02-02 08:38:00",-64.8138333,-64.04166667,35,1.41,56,22.19
PAL1617,"2017-02-02 08:38:00",-64.8138333,-64.04166667,20,1.35,57.17,21.5
PAL1617,"2017-02-02 08:38:00",-64.8138333,-64.04166667,10,1.26,58.87,20.04
PAL1617,"2017-02-02 08:38:00",-64.8138333,-64.04166667,5,1.16,57.86,18.37
PAL1617,"2017-02-02 08:38:00",-64.8138333,-64.04166667,0,1.09,57.33,17.47
PAL1617,"2017-02-02 10:01:00",-64.7795,-64.0725,50,1.76,70.17,25.81
PAL1617,"2017-02-02 10:01:00",-64.7795,-64.0725,40,1.54,62.95,23.19
PAL1617,"2017-02-02 10:01:00",-64.7795,-64.0725,30,1.46,60.79,22.28
PAL1617,"2017-02-02 10:01:00",-64.7795,-64.0725,20,1.35,58.49,20.82
PAL1617,"2017-02-02 10:01:00",-64.7795,-64.0725,10,1.11,57.88,17.88
PAL1617,"2017-02-02 10:01:00",-64.7795,-64.0725,5,0.95,56.07,14.62
PAL1617,"2017-02-02 10:01:00",-64.7795,-64.0725,0,1.04,54.7,15.68
PAL1617,"2017-02-06 09:07:00",-64.8138333,-64.04166667,65,1.76,68.7,26.58
PAL1617,"2017-02-06 09:07:00",-64.8138333,-64.04166667,50,1.74,59.8,24.49
PAL1617,"2017-02-06 09:07:00",-64.8138333,-64.04166667,35,1.55,61,24.06
PAL1617,"2017-02-06 09:07:00",-64.8138333,-64.04166667,20,1.35,57.7,21.8
PAL1617,"2017-02-06 09:07:00",-64.8138333,-64.04166667,10,1.47,58.93,21.97
PAL1617,"2017-02-06 09:07:00",-64.8138333,-64.04166667,5,1.31,57.19,19.4
PAL1617,"2017-02-06 09:07:00",-64.8138333,-64.04166667,0,0.94,52.15,13.1
PAL1617,"2017-02-06 10:41:00",-64.7795,-64.0725,50,1.76,70.32,25.78
PAL1617,"2017-02-06 10:41:00",-64.7795,-64.0725,40,1.63,64.65,24.27
PAL1617,"2017-02-06 10:41:00",-64.7795,-64.0725,30,1.49,59.37,22.56
PAL1617,"2017-02-06 10:41:00",-64.7795,-64.0725,20,1.41,58.78,21.86
PAL1617,"2017-02-06 10:41:00",-64.7795,-64.0725,10,1.27,55.77,20.16
PAL1617,"2017-02-06 10:41:00",-64.7795,-64.0725,5,0.51,48.42,4.11
PAL1617,"2017-02-06 10:41:00",-64.7795,-64.0725,0,0.85,54.1,12.09
PAL1617,"2017-02-09 09:00:00",-64.8138333,-64.04166667,65,2.02,72.05,28.62
PAL1617,"2017-02-09 09:00:00",-64.8138333,-64.04166667,50,1.83,61.12,25.6
PAL1617,"2017-02-09 09:00:00",-64.8138333,-64.04166667,35,1.7,55.23,25.06
PAL1617,"2017-02-09 09:00:00",-64.8138333,-64.04166667,20,1.57,50.8,24.41
PAL1617,"2017-02-09 09:00:00",-64.8138333,-64.04166667,10,1.54,51.08,23.64
PAL1617,"2017-02-09 09:00:00",-64.8138333,-64.04166667,5,1.5,54.07,22.8
PAL1617,"2017-02-09 09:00:00",-64.8138333,-64.04166667,0,-999,-999,-999
PAL1617,"2017-02-09 10:29:00",-64.7795,-64.0725,50,1.78,67.16,26.23
PAL1617,"2017-02-09 10:29:00",-64.7795,-64.0725,40,1.62,60.2,24.7
PAL1617,"2017-02-09 10:29:00",-64.7795,-64.0725,30,1.51,56.62,23.3
PAL1617,"2017-02-09 10:29:00",-64.7795,-64.0725,20,1.41,59,21.75
PAL1617,"2017-02-09 10:29:00",-64.7795,-64.0725,10,1.21,54.87,18.69
PAL1617,"2017-02-09 10:29:00",-64.7795,-64.0725,5,0.48,43.38,2.91
PAL1617,"2017-02-09 10:29:00",-64.7795,-64.0725,0,0.46,45.06,2.83
PAL1617,"2017-02-13 09:00:00",-64.8138333,-64.04166667,65,1.78,61.57,25.28
PAL1617,"2017-02-13 09:00:00",-64.8138333,-64.04166667,50,1.64,57.5,24.25
PAL1617,"2017-02-13 09:00:00",-64.8138333,-64.04166667,35,1.51,54.14,22.37
PAL1617,"2017-02-13 09:00:00",-64.8138333,-64.04166667,20,1.39,52.87,20.63
PAL1617,"2017-02-13 09:00:00",-64.8138333,-64.04166667,10,1.35,53.77,20.39
PAL1617,"2017-02-13 09:00:00",-64.8138333,-64.04166667,5,1.33,53.47,19.91
PAL1617,"2017-02-13 09:00:00",-64.8138333,-64.04166667,0,1.39,53.21,20.17
PAL1617,"2017-02-13 11:00:00",-64.7795,-64.0725,10,1.42,55.29,20.82
PAL1617,"2017-02-13 11:00:00",-64.7795,-64.0725,0,1.42,55.98,21.03
PAL1617,"2017-02-16 09:07:00",-64.7795,-64.0725,50,1.47,59.13,22.92
PAL1617,"2017-02-16 09:07:00",-64.7795,-64.0725,40,1.43,57.67,22.22
PAL1617,"2017-02-16 09:07:00",-64.7795,-64.0725,30,1.4,57.87,22.2
PAL1617,"2017-02-16 09:07:00",-64.7795,-64.0725,20,1.39,58.23,21.96
PAL1617,"2017-02-16 09:07:00",-64.7795,-64.0725,10,1.37,57.79,21.81
PAL1617,"2017-02-16 09:07:00",-64.7795,-64.0725,5,1.37,58.27,21.7
PAL1617,"2017-02-16 09:07:00",-64.7795,-64.0725,0,1.34,55.55,20.58
PAL1617,"2017-02-16 11:13:00",-64.8138333,-64.04166667,65,1.38,55.09,21.63
PAL1617,"2017-02-16 11:13:00",-64.8138333,-64.04166667,50,1.36,55.79,21.53
PAL1617,"2017-02-16 11:13:00",-64.8138333,-64.04166667,35,1.38,56.23,22.02
PAL1617,"2017-02-16 11:13:00",-64.8138333,-64.04166667,20,1.36,57.74,21.39
PAL1617,"2017-02-16 11:13:00",-64.8138333,-64.04166667,10,1.37,57.3,21.71
PAL1617,"2017-02-16 11:13:00",-64.8138333,-64.04166667,5,1.35,57.15,21.57
PAL1617,"2017-02-16 11:13:00",-64.8138333,-64.04166667,0,1.37,57.64,21.71
PAL1617,"2017-02-20 09:39:00",-64.8138333,-64.04166667,5,1.38,56.26,20.74
PAL1617,"2017-02-20 09:39:00",-64.8138333,-64.04166667,0,1.35,56.52,20.27
PAL1617,"2017-02-20 09:39:00",-64.8138333,-64.04166667,65,1.83,63.66,26.82
PAL1617,"2017-02-20 09:39:00",-64.8138333,-64.04166667,50,1.67,60.88,24.09
PAL1617,"2017-02-20 09:39:00",-64.8138333,-64.04166667,35,1.53,55.62,22.24
PAL1617,"2017-02-20 09:39:00",-64.8138333,-64.04166667,20,1.43,54.95,21.45
PAL1617,"2017-02-20 09:39:00",-64.8138333,-64.04166667,10,1.36,56.04,20.32
PAL1617,"2017-02-20 11:31:00",-64.7795,-64.0725,50,1.76,56.95,24.77
PAL1617,"2017-02-20 11:31:00",-64.7795,-64.0725,40,1.55,57.95,22.33
PAL1617,"2017-02-20 11:31:00",-64.7795,-64.0725,30,1.56,57.98,22.96
PAL1617,"2017-02-20 11:31:00",-64.7795,-64.0725,20,1.55,56.91,22.33
PAL1617,"2017-02-20 11:31:00",-64.7795,-64.0725,10,1.43,56.28,20.44
PAL1617,"2017-02-20 11:31:00",-64.7795,-64.0725,5,1.45,58.23,21.39
PAL1617,"2017-02-20 11:31:00",-64.7795,-64.0725,0,1.46,55.73,21.03
PAL1617,"2017-02-23 09:11:00",-64.8138333,-64.04166667,65,1.78,63.48,26.79
PAL1617,"2017-02-23 09:11:00",-64.8138333,-64.04166667,50,1.51,56.06,22.87
PAL1617,"2017-02-23 09:11:00",-64.8138333,-64.04166667,35,1.45,56.02,22.47
PAL1617,"2017-02-23 09:11:00",-64.8138333,-64.04166667,20,1.49,54.36,21.84
PAL1617,"2017-02-23 09:11:00",-64.8138333,-64.04166667,10,1.37,58.22,21.64
PAL1617,"2017-02-23 09:11:00",-64.8138333,-64.04166667,5,1.36,57.59,21.65
PAL1617,"2017-02-23 09:11:00",-64.8138333,-64.04166667,0,-999,-999,-999
PAL1617,"2017-02-23 10:40:00",-64.7795,-64.0725,50,1.58,58.35,23.27
PAL1617,"2017-02-23 10:40:00",-64.7795,-64.0725,40,1.47,58.12,22.43
PAL1617,"2017-02-23 10:40:00",-64.7795,-64.0725,30,1.43,57.04,22.08
PAL1617,"2017-02-23 10:40:00",-64.7795,-64.0725,20,1.43,56.69,22.03
PAL1617,"2017-02-23 10:40:00",-64.7795,-64.0725,10,1.35,55.65,21.19
PAL1617,"2017-02-23 10:40:00",-64.7795,-64.0725,5,1.34,55.48,21.01
PAL1617,"2017-02-23 10:40:00",-64.7795,-64.0725,0,1.38,54.61,20.88
PAL1617,"2017-02-23 10:40:00",-64.7795,-64.0725,50,1.6,57.64,22.97
PAL1617,"2017-03-01 09:08:00",-64.7795,-64.0725,40,1.53,58.41,22.16
PAL1617,"2017-03-01 09:08:00",-64.7795,-64.0725,30,1.54,58.3,22.16
PAL1617,"2017-03-01 09:08:00",-64.7795,-64.0725,20,1.52,58.36,22.27
PAL1617,"2017-03-01 09:08:00",-64.7795,-64.0725,10,1.5,58.05,22.24
PAL1617,"2017-03-01 09:08:00",-64.7795,-64.0725,5,1.5,58.55,22.02
PAL1617,"2017-03-01 09:08:00",-64.7795,-64.0725,0,1.51,58.21,23.36
PAL1617,"2017-03-01 10:50:00",-64.8138333,-64.04166667,65,1.8,64.06,25.59
PAL1617,"2017-03-01 10:50:00",-64.8138333,-64.04166667,50,1.71,60.63,24.3
PAL1617,"2017-03-01 10:50:00",-64.8138333,-64.04166667,35,1.61,59.11,22.41
PAL1617,"2017-03-01 10:50:00",-64.8138333,-64.04166667,20,1.53,57.71,22.74
PAL1617,"2017-03-01 10:50:00",-64.8138333,-64.04166667,10,1.48,57.94,22.08
PAL1617,"2017-03-01 10:50:00",-64.8138333,-64.04166667,5,1.48,59.25,22.16
PAL1617,"2017-03-01 10:50:00",-64.8138333,-64.04166667,0,1.48,58.91,21.74
PAL1617,"2017-03-03 09:28:00",-64.8138333,-64.04166667,50,1.7,64.2,25.58
PAL1617,"2017-03-03 09:28:00",-64.8138333,-64.04166667,40,1.6,60.28,22.91
PAL1617,"2017-03-03 09:28:00",-64.8138333,-64.04166667,30,1.51,60.28,22.19
PAL1617,"2017-03-03 09:28:00",-64.8138333,-64.04166667,20,1.48,58.21,22.23
PAL1617,"2017-03-03 09:28:00",-64.8138333,-64.04166667,10,1.47,61.47,22.17
PAL1617,"2017-03-03 09:28:00",-64.8138333,-64.04166667,5,1.51,61.03,21.99
PAL1617,"2017-03-03 09:28:00",-64.8138333,-64.04166667,0,1.46,59.26,21.96
PAL1617,"2017-03-03 10:37:00",-64.7795,-64.0725,50,1.63,58.92,23.13
PAL1617,"2017-03-03 10:37:00",-64.7795,-64.0725,40,1.57,59.93,22.62
PAL1617,"2017-03-03 10:37:00",-64.7795,-64.0725,30,1.52,59.19,22.38
PAL1617,"2017-03-03 10:37:00",-64.7795,-64.0725,20,1.47,60.91,22.1
PAL1617,"2017-03-03 10:37:00",-64.7795,-64.0725,10,1.42,55.02,21.9
PAL1617,"2017-03-03 10:37:00",-64.7795,-64.0725,5,1.43,56.94,21.44
PAL1617,"2017-03-03 10:37:00",-64.7795,-64.0725,0,1.45,57,21.35
PAL1819,"2018-11-02 20:00:00",-64.7795,-64.0725,50,2.19,79.2,30.51
PAL1819,"2018-11-02 20:00:00",-64.7795,-64.0725,40,2.2,73.85,30.72
PAL1819,"2018-11-02 20:00:00",-64.7795,-64.0725,30,2.14,76.69,29.2
PAL1819,"2018-11-02 20:00:00",-64.7795,-64.0725,20,2.19,75.64,30.61
PAL1819,"2018-11-02 20:00:00",-64.7795,-64.0725,10,2.14,78.33,28.84
PAL1819,"2018-11-02 20:00:00",-64.7795,-64.0725,5,-999,-999,-999
PAL1819,"2018-11-02 20:00:00",-64.7795,-64.0725,0,2.14,80.23,28.58
PAL1819,"2018-11-06 14:15:00",-64.8138333,-64.04166667,65,-999,-999,-999
PAL1819,"2018-11-06 14:15:00",-64.8138333,-64.04166667,50,2.13,73.58,29.83
PAL1819,"2018-11-06 14:15:00",-64.8138333,-64.04166667,35,2.14,73.39,30.45
PAL1819,"2018-11-06 14:15:00",-64.8138333,-64.04166667,20,2.09,76.57,29.21
PAL1819,"2018-11-06 14:15:00",-64.8138333,-64.04166667,10,2.11,81.85,29.46
PAL1819,"2018-11-06 14:15:00",-64.8138333,-64.04166667,5,2.08,74.44,29.81
PAL1819,"2018-11-06 14:15:00",-64.8138333,-64.04166667,0,2.09,78.33,29.29
PAL1819,"2018-11-06 15:42:00",-64.7795,-64.0725,50,2.18,74.82,30.86
PAL1819,"2018-11-06 15:42:00",-64.7795,-64.0725,40,2.12,80.43,29.26
PAL1819,"2018-11-06 15:42:00",-64.7795,-64.0725,30,2.12,77.19,29.76
PAL1819,"2018-11-06 16:33:00",-64.7795,-64.0725,20,2.11,77.7,29.42
PAL1819,"2018-11-06 15:42:00",-64.7795,-64.0725,10,2.12,71.71,29.67
PAL1819,"2018-11-06 15:42:00",-64.7795,-64.0725,5,2.08,80.62,28.28
PAL1819,"2018-11-06 15:42:00",-64.7795,-64.0725,0,2.1,79.96,29.57
PAL1819,"2018-11-08 14:30:00",-64.8138333,-64.04166667,65,2.19,79.5,30.84
PAL1819,"2018-11-08 14:30:00",-64.8138333,-64.04166667,50,2.22,78.58,30.93
PAL1819,"2018-11-08 14:30:00",-64.8138333,-64.04166667,35,2.15,76.35,30.23
PAL1819,"2018-11-08 14:30:00",-64.8138333,-64.04166667,20,2.13,80.43,26.78
PAL1819,"2018-11-08 14:30:00",-64.8138333,-64.04166667,10,2.15,77.05,30.33
PAL1819,"2018-11-08 14:30:00",-64.8138333,-64.04166667,5,2.09,79.59,30.19
PAL1819,"2018-11-08 14:30:00",-64.8138333,-64.04166667,0,2.09,80.26,28.73
PAL1819,"2018-11-08 15:25:00",-64.7795,-64.0725,50,2.17,82.44,29.57
PAL1819,"2018-11-08 15:25:00",-64.7795,-64.0725,40,-999,-999,-999
PAL1819,"2018-11-08 15:25:00",-64.7795,-64.0725,30,-999,-999,-999
PAL1819,"2018-11-08 15:25:00",-64.7795,-64.0725,20,5.82,78.06,29.99
PAL1819,"2018-11-08 15:25:00",-64.7795,-64.0725,10,2.07,77.66,29.24
PAL1819,"2018-11-08 15:25:00",-64.7795,-64.0725,5,2.04,72.22,28.92
PAL1819,"2018-11-08 15:25:00",-64.7795,-64.0725,0,-999,-999,-999
PAL1819,"2018-11-12 13:49:00",-64.8138333,-64.04166667,65,2.26,79.17,32.28
PAL1819,"2018-11-12 13:49:00",-64.8138333,-64.04166667,50,-999,-999,-999
PAL1819,"2018-11-12 13:49:00",-64.8138333,-64.04166667,35,2.04,73.52,29.04
PAL1819,"2018-11-12 13:49:00",-64.8138333,-64.04166667,20,2.02,75.38,28.88
PAL1819,"2018-11-12 13:49:00",-64.8138333,-64.04166667,10,1.97,77.14,28.78
PAL1819,"2018-11-12 13:49:00",-64.8138333,-64.04166667,5,1.95,77.73,27.85
PAL1819,"2018-11-12 13:49:00",-64.8138333,-64.04166667,0,1.94,74.16,28.09
PAL1819,"2018-11-12 14:48:00",-64.7795,-64.0725,50,2.21,80.29,31.17
PAL1819,"2018-11-12 14:48:00",-64.7795,-64.0725,40,2.27,83.32,32.15
PAL1819,"2018-11-12 14:48:00",-64.7795,-64.0725,30,1.91,77.09,27.32
PAL1819,"2018-11-12 14:48:00",-64.7795,-64.0725,20,1.91,77.33,27.57
PAL1819,"2018-11-12 14:48:00",-64.7795,-64.0725,10,1.86,76.38,26.33
PAL1819,"2018-11-12 14:48:00",-64.7795,-64.0725,5,1.79,71.66,25.34
PAL1819,"2018-11-12 14:48:00",-64.7795,-64.0725,0,1.79,75.4,25.24
PAL1819,"2018-11-15 13:50:00",-64.8138333,-64.04166667,65,2.14,80.24,30.31
PAL1819,"2018-11-15 13:50:00",-64.8138333,-64.04166667,50,-999,-999,-999
PAL1819,"2018-11-15 13:50:00",-64.8138333,-64.04166667,35,2.12,77.44,29.08
PAL1819,"2018-11-15 13:50:00",-64.8138333,-64.04166667,20,2.01,75.97,29.08
PAL1819,"2018-11-15 13:50:00",-64.8138333,-64.04166667,10,-999,-999,-999
PAL1819,"2018-11-15 13:50:00",-64.8138333,-64.04166667,5,1.89,76.95,26.88
PAL1819,"2018-11-15 13:50:00",-64.8138333,-64.04166667,0,1.88,76.54,26.84
PAL1819,"2018-11-15 14:50:00",-64.7795,-64.0725,50,2.33,85.32,32.06
PAL1819,"2018-11-15 14:50:00",-64.7795,-64.0725,40,2.33,80.92,32.52
PAL1819,"2018-11-15 14:50:00",-64.7795,-64.0725,30,2.03,76.57,29.15
PAL1819,"2018-11-15 14:50:00",-64.7795,-64.0725,20,2,78.87,28.9
PAL1819,"2018-11-15 14:50:00",-64.7795,-64.0725,10,1.9,76.34,26.71
PAL1819,"2018-11-15 14:50:00",-64.7795,-64.0725,5,1.51,73.98,21.13
PAL1819,"2018-11-15 14:50:00",-64.7795,-64.0725,0,1.41,73.51,19.22
PAL1819,"2018-11-19 13:37:00",-64.8138333,-64.04166667,65,2.3,84.64,32.17
PAL1819,"2018-11-19 13:37:00",-64.8138333,-64.04166667,50,2.31,83.36,31.45
PAL1819,"2018-11-19 13:37:00",-64.8138333,-64.04166667,35,2.13,74.81,30.15
PAL1819,"2018-11-19 13:37:00",-64.8138333,-64.04166667,20,1.44,72.45,20.6
PAL1819,"2018-11-19 13:37:00",-64.8138333,-64.04166667,10,1.59,69.3,23.76
PAL1819,"2018-11-19 13:37:00",-64.8138333,-64.04166667,5,1.49,67.61,21.56
PAL1819,"2018-11-19 13:37:00",-64.8138333,-64.04166667,0,1.33,71.12,18.21
PAL1819,"2018-11-19 14:36:00",-64.7795,-64.0725,50,1.76,73.91,25.77
PAL1819,"2018-11-19 14:36:00",-64.7795,-64.0725,40,1.96,77.55,28.23
PAL1819,"2018-11-19 14:36:00",-64.7795,-64.0725,30,1.78,75.28,25.85
PAL1819,"2018-11-19 14:36:00",-64.7795,-64.0725,20,-999,-999,-999
PAL1819,"2018-11-19 14:36:00",-64.7795,-64.0725,10,1.53,71.16,22.46
PAL1819,"2018-11-19 14:36:00",-64.7795,-64.0725,5,1.3,70.4,18.83
PAL1819,"2018-11-19 14:36:00",-64.7795,-64.0725,0,1.12,66.7,15.18
PAL1819,"2018-11-22 13:01:00",-64.8138333,-64.04166667,65,2.15,80.4,30.09
PAL1819,"2018-11-22 13:01:00",-64.8138333,-64.04166667,50,2.08,81.08,28.89
PAL1819,"2018-11-22 13:01:00",-64.8138333,-64.04166667,35,2.01,74.88,28.36
PAL1819,"2018-11-22 13:01:00",-64.8138333,-64.04166667,20,1.97,76.63,27.66
PAL1819,"2018-11-22 13:01:00",-64.8138333,-64.04166667,10,1.95,67.88,27.23
PAL1819,"2018-11-22 13:01:00",-64.8138333,-64.04166667,5,2.04,77.3,28.46
PAL1819,"2018-11-22 13:01:00",-64.8138333,-64.04166667,0,2.01,75.38,28
PAL1819,"2018-11-22 14:42:00",-64.7795,-64.0725,50,1.99,72.38,27.16
PAL1819,"2018-11-22 14:42:00",-64.7795,-64.0725,40,2.02,73.44,28.12
PAL1819,"2018-11-22 14:42:00",-64.7795,-64.0725,30,2.03,72.67,30.36
PAL1819,"2018-11-22 14:42:00",-64.7795,-64.0725,20,1.98,76.18,26.74
PAL1819,"2018-11-22 14:42:00",-64.7795,-64.0725,10,1.97,73.06,26.34
PAL1819,"2018-11-22 14:42:00",-64.7795,-64.0725,5,1.89,67.74,26.29
PAL1819,"2018-11-22 14:42:00",-64.7795,-64.0725,0,-999,-999,-999
PAL1819,"2018-11-26 13:35:00",-64.8138333,-64.04166667,65,2.05,75.7,28.73
PAL1819,"2018-11-26 13:35:00",-64.8138333,-64.04166667,50,2.11,77.56,29.36
PAL1819,"2018-11-26 13:35:00",-64.8138333,-64.04166667,35,1.99,78.68,27.66
PAL1819,"2018-11-26 13:35:00",-64.8138333,-64.04166667,20,-999,-999,-999
PAL1819,"2018-11-26 13:35:00",-64.8138333,-64.04166667,10,1.94,75.32,27.4
PAL1819,"2018-11-26 13:35:00",-64.8138333,-64.04166667,5,1.95,76.76,27.43
PAL1819,"2018-11-26 13:35:00",-64.8138333,-64.04166667,0,1.95,76.47,27.21
PAL1819,"2018-11-26 14:41:00",-64.7795,-64.0725,50,2.04,77.15,28.18
PAL1819,"2018-11-26 14:41:00",-64.7795,-64.0725,40,2.08,80.21,28.68
PAL1819,"2018-11-26 14:41:00",-64.7795,-64.0725,30,2.02,77.63,28.51
PAL1819,"2018-11-26 14:41:00",-64.7795,-64.0725,20,1.98,74.25,27.65
PAL1819,"2018-11-26 14:41:00",-64.7795,-64.0725,10,2.01,76.91,28.02
PAL1819,"2018-11-26 14:41:00",-64.7795,-64.0725,5,1.96,77.38,27.26
PAL1819,"2018-11-26 14:41:00",-64.7795,-64.0725,0,1.78,67.83,24.09
PAL1819,"2018-11-29 16:51:00",-64.8138333,-64.04166667,65,2.16,79.82,30.31
PAL1819,"2018-11-29 16:51:00",-64.8138333,-64.04166667,50,-999,-999,-999
PAL1819,"2018-11-29 16:51:00",-64.8138333,-64.04166667,35,2.07,76.7,28.83
PAL1819,"2018-11-29 16:51:00",-64.8138333,-64.04166667,20,1.87,76.57,26.71
PAL1819,"2018-11-29 16:51:00",-64.8138333,-64.04166667,10,1.86,71.93,26.16
PAL1819,"2018-11-29 16:51:00",-64.8138333,-64.04166667,5,-999,-999,-999
PAL1819,"2018-11-29 16:51:00",-64.8138333,-64.04166667,0,1.85,73.85,26.2
PAL1819,"2018-11-29 17:43:00",-64.7795,-64.0725,50,2.14,80.37,28.4
PAL1819,"2018-11-29 17:43:00",-64.7795,-64.0725,40,2.1,72.09,28.11
PAL1819,"2018-11-29 17:43:00",-64.7795,-64.0725,30,1.96,76.16,27.4
PAL1819,"2018-11-29 17:43:00",-64.7795,-64.0725,20,1.82,72.21,25.28
PAL1819,"2018-11-29 17:43:00",-64.7795,-64.0725,10,1.83,75.72,25.32
PAL1819,"2018-11-29 17:43:00",-64.7795,-64.0725,5,1.86,70.8,26.15
PAL1819,"2018-11-29 17:43:00",-64.7795,-64.0725,0,1.86,74.61,26.47
PAL1819,"2018-12-05 12:48:00",-64.8138333,-64.04166667,65,2.32,83.72,33.66
PAL1819,"2018-12-05 12:48:00",-64.8138333,-64.04166667,50,2.18,83.41,30.02
PAL1819,"2018-12-05 12:48:00",-64.8138333,-64.04166667,35,2.03,80.43,27.89
PAL1819,"2018-12-05 12:48:00",-64.8138333,-64.04166667,20,2.01,77.87,27.37
PAL1819,"2018-12-05 12:48:00",-64.8138333,-64.04166667,10,1.99,73.02,26.92
PAL1819,"2018-12-05 12:48:00",-64.8138333,-64.04166667,5,2.01,69.71,27.32
PAL1819,"2018-12-05 12:48:00",-64.8138333,-64.04166667,0,2.02,79.63,27.22
PAL1819,"2018-12-05 13:42:00",-64.7795,-64.0725,50,2.1,75.7,29.2
PAL1819,"2018-12-05 13:42:00",-64.7795,-64.0725,40,2.11,77.27,28.75
PAL1819,"2018-12-05 13:42:00",-64.7795,-64.0725,30,1.89,70.94,26.88
PAL1819,"2018-12-05 13:42:00",-64.7795,-64.0725,20,1.96,73.52,26.66
PAL1819,"2018-12-05 13:42:00",-64.7795,-64.0725,10,1.91,74.56,26.33
PAL1819,"2018-12-05 13:42:00",-64.7795,-64.0725,5,1.91,77.13,26.11
PAL1819,"2018-12-05 13:42:00",-64.7795,-64.0725,0,1.92,78.84,26.47
PAL1819,"2018-12-07 17:35:00",-64.7795,-64.0725,50,2.23,83.92,30.48
PAL1819,"2018-12-07 17:35:00",-64.7795,-64.0725,40,2.04,74.41,28.33
PAL1819,"2018-12-07 17:35:00",-64.7795,-64.0725,30,-999,-999,-999
PAL1819,"2018-12-07 17:35:00",-64.7795,-64.0725,20,1.89,74.74,25.79
PAL1819,"2018-12-07 17:35:00",-64.7795,-64.0725,10,-999,-999,-999
PAL1819,"2018-12-07 17:35:00",-64.7795,-64.0725,5,1.92,77.61,25.9
PAL1819,"2018-12-07 17:35:00",-64.7795,-64.0725,0,1.97,78.84,26.18
PAL1819,"2018-12-10 12:37:00",-64.8138333,-64.04166667,65,2.22,81.15,30.65
PAL1819,"2018-12-10 12:37:00",-64.8138333,-64.04166667,50,2.19,83.77,30.12
PAL1819,"2018-12-10 12:37:00",-64.8138333,-64.04166667,35,-999,-999,-999
PAL1819,"2018-12-10 12:37:00",-64.8138333,-64.04166667,20,2.04,80.61,27.11
PAL1819,"2018-12-10 12:37:00",-64.8138333,-64.04166667,10,1.95,76.91,25.88
PAL1819,"2018-12-10 12:37:00",-64.8138333,-64.04166667,5,1.95,78.98,26.19
PAL1819,"2018-12-10 12:37:00",-64.8138333,-64.04166667,0,1.91,77.9,26.15
PAL1819,"2018-12-10 13:22:00",-64.7795,-64.0725,50,2.31,85.43,32.33
PAL1819,"2018-12-10 13:22:00",-64.7795,-64.0725,40,2.3,80.75,31.61
PAL1819,"2018-12-10 13:22:00",-64.7795,-64.0725,30,-999,-999,-999
PAL1819,"2018-12-10 13:22:00",-64.7795,-64.0725,20,-999,-999,-999
PAL1819,"2018-12-10 13:22:00",-64.7795,-64.0725,10,1.9,76.19,25.83
PAL1819,"2018-12-10 13:22:00",-64.7795,-64.0725,5,-999,-999,-999
PAL1819,"2018-12-10 13:22:00",-64.7795,-64.0725,0,1.77,73.59,24.24
PAL1819,"2018-12-13 13:33:00",-64.8138333,-64.04166667,65,2.28,85.45,31.6
PAL1819,"2018-12-13 13:33:00",-64.8138333,-64.04166667,50,-999,-999,-999
PAL1819,"2018-12-13 13:33:00",-64.8138333,-64.04166667,35,1.95,74.69,26.71
PAL1819,"2018-12-13 13:33:00",-64.8138333,-64.04166667,20,1.93,74.44,26.2
PAL1819,"2018-12-13 13:33:00",-64.8138333,-64.04166667,10,-999,-999,-999
PAL1819,"2018-12-13 13:33:00",-64.8138333,-64.04166667,5,1.89,72.68,25.25
PAL1819,"2018-12-13 13:33:00",-64.8138333,-64.04166667,0,1.87,64.65,25.95
PAL1819,"2018-12-13 14:43:00",-64.7795,-64.0725,50,2.22,76.78,30.69
PAL1819,"2018-12-13 14:43:00",-64.7795,-64.0725,40,2.2,82.84,29.4
PAL1819,"2018-12-13 14:43:00",-64.7795,-64.0725,30,2,71.03,28.54
PAL1819,"2018-12-13 14:43:00",-64.7795,-64.0725,20,2,76.82,27.36
PAL1819,"2018-12-13 14:43:00",-64.7795,-64.0725,10,1.91,77.14,25.54
PAL1819,"2018-12-13 14:43:00",-64.7795,-64.0725,5,1.91,70.03,25.89
PAL1819,"2018-12-13 14:43:00",-64.7795,-64.0725,0,1.86,69.62,24.63
PAL1819,"2018-12-17 12:27:00",-64.8138333,-64.04166667,65,2.24,83.31,30.61
PAL1819,"2018-12-17 12:27:00",-64.8138333,-64.04166667,50,2.16,80.25,29.39
PAL1819,"2018-12-17 12:27:00",-64.8138333,-64.04166667,35,-999,-999,-999
PAL1819,"2018-12-17 12:27:00",-64.8138333,-64.04166667,20,2.05,77.28,26.34
PAL1819,"2018-12-17 12:27:00",-64.8138333,-64.04166667,10,-999,-999,-999
PAL1819,"2018-12-17 12:27:00",-64.8138333,-64.04166667,5,1.94,77.54,26.5
PAL1819,"2018-12-17 12:27:00",-64.8138333,-64.04166667,0,2.01,77.67,27.39
PAL1819,"2018-12-17 13:25:00",-64.7795,-64.0725,50,2.11,81.99,28.64
PAL1819,"2018-12-17 13:25:00",-64.7795,-64.0725,40,2.07,84.59,27.47
